R:, G:, B:
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
3, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
129, 131, 132
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
220, 223, 224
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
63, 64, 65
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
6, 1, 1
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
220, 223, 224
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
1, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
108, 109, 110
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
5, 1, 1
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
129, 131, 132
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
108, 109, 110
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
108, 109, 110
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
129, 131, 132
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
220, 223, 224
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
108, 109, 110
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
200, 203, 204
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
129, 131, 132
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
220, 223, 224
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
220, 223, 224
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
200, 203, 204
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
108, 109, 110
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
200, 203, 204
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
108, 109, 110
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
129, 131, 132
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
129, 131, 132
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
129, 131, 132
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
220, 223, 224
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
220, 223, 224
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
200, 203, 204
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
108, 109, 110
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
108, 109, 110
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
245, 248, 250
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
0, 0, 0
221, 46, 68
221, 46, 68
0, 0, 0
0, 0, 0
245, 248, 250
